Id	Text	Label	Entities	Entities_Details
1241040464045883392	fayette county tx reports first confirmed case - man tests positive for coronavirus - stay tuned to ktim-fm 89.1 and httpurl for a live update next hour! @user @user @user @user @user @user @user @user @user httpurl	INFORMATIVE	GPE ORDINAL ORG TIME	fayette_county/GPE first/ORDINAL ktim-fm/ORG next_hour/TIME
1244853376380276736	#us death toll at 3,164 with infection rate at 164,539 with 5,896 recovered with a million tested across the us, #spain record more 800 deaths for 3rd day consecutively eith #italy with 812 death ....( #covid19	INFORMATIVE	GPE CARDINAL CARDINAL CARDINAL CARDINAL GPE GPE CARDINAL DATE GPE CARDINAL	us/GPE 3,164/CARDINAL 164,539/CARDINAL 5,896/CARDINAL a_million/CARDINAL us/GPE #spain/GPE 800/CARDINAL 3rd_day/DATE italy/GPE 812/CARDINAL
1236133616926810113	"where in the hell did trump dig this manly thing up from. can you believe this shit she is spewing off just like djtjr saying ""this whole corona thing is just the dems. blaming the @user and hoping that a million people die from it"" really @user you think that?"	UNINFORMATIVE	PERSON NORP ORG CARDINAL	djtjr/PERSON dems/NORP @user/ORG a_million/CARDINAL
1241176756100317184	thanks to del valle brewing for supplying free beer for all things comedy and podcast related during this #covid_19 outbreak. oronde bagsden approved! #finsup httpurl	UNINFORMATIVE	ORG PERSON PERSON	del_valle_brewing/ORG oronde_bagsden/PERSON #finsup/PERSON
1246711657939849217	covid-19 update | health minister dr kalumbi shangula announced two more positive cases in namibia. namibia now has 16 cases. case 15 is a 31-year-old namibian male in contact with a south african friend. case 16 is a 46-year-old medical practitioner who traveled to south africa.	INFORMATIVE	GPE PERSON CARDINAL GPE GPE CARDINAL CARDINAL DATE NORP NORP DATE DATE GPE	covid-19/GPE dr_kalumbi_shangula/PERSON two/CARDINAL namibia/GPE namibia/GPE 16/CARDINAL 15/CARDINAL 31-year-old/DATE namibian/NORP south_african/NORP 16/DATE 46-year-old/DATE south_africa/GPE
1241018996586999808	here's today's @user #coronavirus map. comments: ➡️4,000 new cases yesterday (double the day before). ➡️1,700 new cases in ny alone. ➡️ct, tn, oh, md, and nc join the 100+ club. most states in a single day. ➡️ca joins the 1,000+ club. #covid19 #covid2019 httpurl	INFORMATIVE	DATE NORP DATE DATE CARDINAL GPE NORP GPE GPE GPE CARDINAL DATE PERSON CARDINAL MONEY	today/DATE ➡/NORP yesterday/DATE the_day_before/DATE ➡/CARDINAL ny/GPE ➡/NORP tn/GPE md/GPE nc/GPE 100/CARDINAL a_single_day/DATE ️ca/PERSON 1,000/CARDINAL #covid19_#/MONEY
1243000613694099456	davis-monthan has upgraded the health protection condition to charlie, situation: high morbidity epidemic or contamination. no confirmed #covid19 cases at @user flying operations are paused until further notice. httpurl	INFORMATIVE	PERSON PERSON	davis-monthan/PERSON charlie/PERSON
1236152442808463362	update: the patient was treated at kaiser permanente, which has placed two staff members and a physician in home quarantine for the next 14 days. hawaii’s 1st case of coronavirus confirmed, gov. david ige announces via @user httpurl	INFORMATIVE	ORG CARDINAL DATE GPE DATE PERSON	kaiser_permanente/ORG two/CARDINAL the_next_14_days/DATE hawaii/GPE 1st/DATE david_ige/PERSON
1248731124630614016	icymi: an important read for small businesses. how to use rsp investments to help the small business community in canada recover following the covid-19 pandemic. httpurl #smallbusiness #entrepreneurs #cfib #investment #rrsp #business #businessnews #covid19 httpurl	UNINFORMATIVE	PERSON GPE DATE MONEY ORG	icymi/PERSON canada/GPE covid-19/DATE #smallbusiness_#entrepreneurs_#cfib_#investment_#/MONEY rrsp/ORG
1236408244542865408	the brookline asian american family network is encouraging people to visit to the great asian restaurants in town to combat the negative economic impacts of coronavirus. find a restaurant on the list near you. #mapoli #ma04 httpurl httpurl	UNINFORMATIVE	ORG NORP MONEY	the_brookline_asian_american_family_network/ORG asian/NORP #mapoli_#ma04/MONEY
1243550830726438915	"bangalorethe 32year-old doctor coughed through his sentences during our phone call.""for eight days, five of us screened over 250 patientsaday for coronavirus, but we were not given any protective httpurl i have developed symptoms, and am in quarantine,""he said"	INFORMATIVE	DATE DATE CARDINAL CARDINAL GPE	"32year-old/DATE eight_days/DATE five/CARDINAL 250/CARDINAL quarantine,""he/GPE"
1241473815697395713	burgum confirms two additional cases of #coronavirus today, both in burleigh county, bringing north dakota's total to 28. the state has done over 1,100 tests from 48 of 53 counties. #covid19fccnd more info on the virus and how to fight it can be found at httpurl	INFORMATIVE	ORG CARDINAL DATE GPE GPE CARDINAL CARDINAL CARDINAL CARDINAL	burgum/ORG two/CARDINAL today/DATE burleigh_county/GPE north_dakota's/GPE 28/CARDINAL over_1,100/CARDINAL 48/CARDINAL 53/CARDINAL
1240644752632164352	this morning hmrc confirmed that my constituent, a part time nurse, would lose her tax credits if she works overtime to help with the coronavirus pandemic. i’ve written to ⁦@user to highlight her case &amp; urge him to temporarily change the rules httpurl	UNINFORMATIVE	TIME ORG GPE	this_morning/TIME hmrc/ORG ⁦@user/GPE
1244775181966553089	this is a must see video! south korea has one of the best responses for having contained the covid-19 pandemic in march 2020 and this is an excellent interview with professor kim woo-joo of korea university guro hospital. httpurl #covit19	UNINFORMATIVE	GPE GPE DATE PERSON ORG CARDINAL	south_korea/GPE covid-19/GPE march_2020/DATE kim_woo-joo/PERSON korea_university_guro_hospital/ORG #/CARDINAL
1245687955039059971	@user @user @user @user #deport them all. getting #covid19 is not a big deal for most ppl. it’s damn sure not an excuse to put them on the street, &amp; in case you missed sen dimwit, the entire nation is pretty much on #lockdown anyway. 🙄	UNINFORMATIVE	PERSON	sen_dimwit/PERSON
1236184697773805568	#coronavirusupdate why antibiotic drugs are ineffective on coronavirus? answer: &gt; antibiotics can kill bacteria because they are live cells &gt; it can't kill viruses, because they are not initially live &gt; viruses get alive only when they come in contact with a live body wash hands httpurl	UNINFORMATIVE	ORG ORG	&gt/ORG live_&gt/ORG
1236164020341620737	steve gustafson takes a look at the impact that the coronavirus on hollywood such as the delay of no time to die, the cancellation of sxsw and more. #notimetodie #coronavirus #mulan httpurl httpurl	UNINFORMATIVE	PERSON GPE ORG MONEY	steve_gustafson/PERSON hollywood/GPE sxsw/ORG #notimetodie_#/MONEY
1241205897407365120	the news4 i-team found groceries aren’t the only items in demand. one virginia gun store owner tells investigative reporter @user sales have spiked since the coronavirus hit the d.c. area. httpurl	UNINFORMATIVE	CARDINAL GPE GPE	one/CARDINAL virginia/GPE d.c./GPE
1252046043346239488	@user @user @user @user 39,000 is 23.628344319504% of 165,056. so yeah nearly 1 in 4 covid deaths are in the us. we are nearly 25% of total reported world covid-19 deaths.	INFORMATIVE	CARDINAL PERCENT CARDINAL CARDINAL CARDINAL NORP GPE PERCENT DATE	39,000/CARDINAL 23.628344319504%/PERCENT 165,056/CARDINAL nearly_1/CARDINAL 4/CARDINAL covid/NORP us/GPE nearly_25%/PERCENT covid-19/DATE
1236134397998436353	florida department of health: 2 people have died of covid-19 &amp; there are 2 new presumptive positive cases in #browardcounty. #coronavirusflorida #coronavirus	INFORMATIVE	ORG CARDINAL ORG CARDINAL MONEY	florida_department_of_health/ORG 2/CARDINAL covid-19_&amp/ORG 2/CARDINAL #coronavirusflorida_#/MONEY
1241111687517831170	covid-19 update. march 20, 2020. 5:15 pm (et). the us surpasses 18,737 cases moving very close to passing iran (19,644) to move into 5th place, globally! httpurl	INFORMATIVE	GPE DATE TIME GPE CARDINAL GPE CARDINAL ORDINAL	covid-19/GPE march_20,_2020/DATE 5:15_pm/TIME us/GPE 18,737/CARDINAL iran/GPE 19,644/CARDINAL 5th/ORDINAL
1241181011548962818	coronavirus shutdown to cost #nevada hospitality industry $38.9 billion, nevada group says httpurl via @user @user @user @user @user	UNINFORMATIVE	GPE MONEY ORG	nevada/GPE $38.9_billion/MONEY nevada_group/ORG
1241722751406215168	serological and molecular findings during sars-cov-2 infection: the first case study in #finland , january to february 2020. here is the timeline of events around the first #covid19 case imported to finland #clinical #molecular #serological #data httpurl	INFORMATIVE	ORDINAL GPE DATE ORDINAL GPE MONEY	first/ORDINAL #finland/GPE january_to_february_2020/DATE first/ORDINAL finland/GPE #molecular_#/MONEY
1241172429076127744	italy brought cheap, unvetted chinese labor over last year. my my my my corona	UNINFORMATIVE	GPE NORP DATE	italy/GPE chinese/NORP last_year/DATE
1236097514748735491	just how lethal is the coronavirus? south korea may have the best answer #smartnews - within a month of confirming first case of coronavirus, sk tested 8,000 cases of possible infections, and a little over a week later the number soared to 82,000 cases. httpurl	INFORMATIVE	GPE DATE ORDINAL GPE CARDINAL DATE CARDINAL	south_korea/GPE a_month/DATE first/ORDINAL sk/GPE 8,000/CARDINAL a_little_over_a_week_later/DATE 82,000/CARDINAL
1245896030320840708	rush limbaugh floats theory that coronavirus deaths are being inflated to push an agenda did ⁦@user confer a medical degree on @user when he gave him the medal of freedom? httpurl	UNINFORMATIVE	PERSON GPE	rush_limbaugh/PERSON ⁦@user/GPE
1242048946568146944	researchers from the university of health sciences in istanbul explain that panic caused by the coronavirus may have negative effects on the psychological health of children, as they are the most vulnerable group to fear. #qna	UNINFORMATIVE	ORG GPE PERSON	the_university_of_health_sciences/ORG istanbul/GPE #qna/PERSON
1241566820307517440	1st casualty of #covid_19 from #gilgitbaltistan. dr usama riaz passed away today in gilgit hospital. he was infected while screening the pilgrims. may allah grant him highest place in jannah. #drusamariaz httpurl	INFORMATIVE	DATE MONEY PERSON DATE GPE GPE	1st/DATE gilgitbaltistan/MONEY usama_riaz/PERSON today/DATE gilgit/GPE jannah/GPE
1236117757944426497	(1/3) hacker dojo new hours of operation: hi hacker dojo's community, as we have 24 confirmed covid-19 (coronavirus) cases in santa clara county now, hacker dojo operation is moved to l2 follow our health closure policy.	INFORMATIVE	CARDINAL PERSON CARDINAL GPE GPE	1/3/CARDINAL dojo/PERSON 24/CARDINAL covid-19/GPE santa_clara_county/GPE
1241272946393591808	covid19: no new domestic cases reported in china for the third day in a row httpurl	INFORMATIVE	GPE DATE	china/GPE the_third_day_in_a_row/DATE
1241353250219180032	"headline: first covid19 victim confirmed in sa. jokes go viral in social media about the virus &amp; how we deal with tragedy thru humour. headline: 240 people test positive 4 covid19 in sa. same people - ""the government is not taking us serious"" ja! #coronavirusinsouthafrica"	INFORMATIVE	ORDINAL CARDINAL CARDINAL	first/ORDINAL 240/CARDINAL 4/CARDINAL
1243099462081232896	minister for economy, aiyaz sayed-khaiyum says there is a dire situation in the country with around 25,000 fijians having lost their jobs due to the impact of covd-19. #fbcnews #fijinews #fiji #fjunited #covid19 more: httpurl	UNINFORMATIVE	PERSON CARDINAL NORP GPE MONEY	aiyaz_sayed-khaiyum/PERSON 25,000/CARDINAL fijians/NORP covd-19/GPE #fbcnews_#/MONEY
1237111639335452672	@user more people shot in chicago weekly than die from coronavirus in the entire us. 15 of the 19 in washington were in close proximity in the same nursing home. 600,000 patients die of malpractice annually. more people are struck by lightning and falling pianos. get some perspective.	UNINFORMATIVE	GPE DATE CARDINAL CARDINAL GPE CARDINAL DATE	chicago/GPE weekly/DATE 15/CARDINAL 19/CARDINAL washington/GPE 600,000/CARDINAL annually/DATE
1236118657576640512	"i feel like joe biden also spells out ""super mario brothers."" you know, this past week, i was talking with the super mario brothers. italian immigrants. hard-working, blue-collar folks. fighting bowser with no union. suspected just because they're italian with this coronavirus... httpurl"	UNINFORMATIVE	PERSON WORK_OF_ART DATE PERSON NORP NORP	joe_biden/PERSON super_mario_brothers/WORK_OF_ART this_past_week/DATE mario_brothers/PERSON italian/NORP italian/NORP
1245930556354736129	@user i’m just saying that because of covid19 and the incertitude of if i’ll be alive in 4 weeks you should release all the episodes at once. i can’t die without knowing how is wes alive, who killed asher, and if annalise is dead! pleaseeeee httpurl	UNINFORMATIVE	DATE PERSON PERSON PERSON	4_weeks/DATE wes/PERSON asher/PERSON annalise/PERSON
1245810370150838283	@user @user @user why does the unsuspect covid carer get to choose a higher level of ppe than the health carer working with a confirmed covid 19 patient/area .... makes zero sense.	UNINFORMATIVE	CARDINAL CARDINAL	19/CARDINAL zero/CARDINAL
1251362568624472065	#breaking - buhari’s chief of staff, #abbakyari dies of coronavirus -------------- the chief of staff to the president, abba kyari has died of the deadly coronavirus. read more - httpurl httpurl	INFORMATIVE	PERSON PERSON PERSON	#breaking_-_buhari/PERSON #abbakyari/PERSON abba_kyari/PERSON
1241349043319537665	alarming !!! 12 new #covid postive cases reported from #kerala today. 6 from kasargod. 3 from kannur. 3 from eranakulam. total cases so far reported 52.	INFORMATIVE	CARDINAL GPE DATE CARDINAL ORG CARDINAL GPE CARDINAL CARDINAL	12/CARDINAL #kerala/GPE today/DATE 6/CARDINAL kasargod/ORG 3/CARDINAL kannur/GPE 3/CARDINAL 52/CARDINAL
1247468828038225922	#northcarolina has at least 3,039 cases of coronavirus and 48 deaths as of april 6. #pittcounty has reported 42 cases and 1 death. carteret county has reported 18 cases and 2 deaths. craven county has reported 18 cases.	INFORMATIVE	CARDINAL CARDINAL DATE PERSON CARDINAL CARDINAL GPE CARDINAL CARDINAL GPE CARDINAL	at_least_3,039/CARDINAL 48/CARDINAL april_6/DATE #pittcounty/PERSON 42/CARDINAL 1/CARDINAL carteret_county/GPE 18/CARDINAL 2/CARDINAL craven_county/GPE 18/CARDINAL
1236131815825391616	@user the first covid-19 death in california was at the kaiser permanente hospital in roseville california.	INFORMATIVE	ORDINAL GPE ORG GPE GPE	first/ORDINAL california/GPE the_kaiser_permanente_hospital/ORG roseville/GPE california/GPE
1244916245549527043	#sudan reported a new case of #coronavirus for a foreigner in his 60s, who has returned from the uae on march 14. sudan has 7 cases of the virus including 2 fatalities.	INFORMATIVE	GPE CARDINAL DATE GPE DATE GPE CARDINAL CARDINAL	#sudan/GPE #/CARDINAL his_60s/DATE uae/GPE march_14/DATE sudan/GPE 7/CARDINAL 2/CARDINAL
1247213456534769664	caddo, bossier, and desoto parish area are all reporting more deaths from the coronavirus as the number of confirmed cases in nwla passes the 1,000-mark. #nwlanews #lanews #covid19 httpurl	INFORMATIVE	GPE GPE GPE PERSON	caddo/GPE bossier/GPE desoto/GPE #nwlanews_#lanews_#covid19/PERSON
1241558007722299392	this is only the number who tested positive from the small numbers tested, the actual numbers in the community likely 10s of thousands by now. drs have said they know many they've had to turn away for testing, have it. we need to test based on symptoms now. #coronavirusaustralia	UNINFORMATIVE	CARDINAL ORG PERSON	10s_of_thousands/CARDINAL drs/ORG #coronavirusaustralia/PERSON
1236116120450580480	so today... the ksa goes sicko modes and some members of the royal family were arrested turkey gets fvcked after its operation is botched, concedes the m5 to syria alpac is potentially exposed to covid19 after two infected attended a confetence all in all, a good day... httpurl	INFORMATIVE	DATE PERSON GPE PRODUCT GPE CARDINAL DATE	today/DATE ksa/PERSON turkey/GPE m5/PRODUCT syria/GPE two/CARDINAL a_good_day/DATE
1237324503711186945	they have just announced that starting tomorrow schools in my city will be closed. other cities seem to want to do the same we have had 18 cases of the #coronavirus #poland getting ahead of the situation	INFORMATIVE	DATE CARDINAL CARDINAL GPE	tomorrow/DATE 18/CARDINAL #/CARDINAL #poland/GPE
1236102857654493185	this guy on channel 4 news makes a great point comparing #covidー19 with seasonal flu. despite china’s interventions to stop the spread they have still recorded 3000+ deaths in the short time since the outbreak vs the estimated 1500 in wuhan expected over a whole year for flu. httpurl	INFORMATIVE	ORG GPE CARDINAL CARDINAL GPE DATE	channel_4_news/ORG china/GPE 3000/CARDINAL the_estimated_1500/CARDINAL wuhan/GPE a_whole_year/DATE
1241301509368950784	1/4 update on the active #coronavirus cases dynamic. very bad infection rate in the us; spain and germany also keep on the italian trajectory; france appears to still have a chance to #flattenthecuve before healthcare system gets overloaded. httpurl	UNINFORMATIVE	CARDINAL CARDINAL GPE GPE GPE NORP GPE	1/4/CARDINAL #/CARDINAL us/GPE spain/GPE germany/GPE italian/NORP france/GPE
1245867034837041156	yesterday, @user deputy jeff hopkins died of #covidー19 complications. thank you deputy hopkins for your years of exemplary service and sacrifice. #neverforgotten	INFORMATIVE	DATE ORG PERSON PERSON DATE	yesterday/DATE @user/ORG jeff_hopkins/PERSON hopkins/PERSON years/DATE
1241716779371593728	covid-19 cases in florida jumped to more than 700 on saturday, with total confirmed cases at 763, according to the department of health. httpurl	INFORMATIVE	GPE GPE CARDINAL DATE CARDINAL ORG	covid-19/GPE florida/GPE more_than_700/CARDINAL saturday/DATE 763/CARDINAL the_department_of_health/ORG
1236088476887650305	@user @user would the @user take the coronavirus with the extreme seriousness it needs - even tho trump actually went to the cdc &amp; then lied about test access - if even one or two of the gop elected themselves become infected? that will be sad but perhaps it will help the rest of america	UNINFORMATIVE	ORG ORG CARDINAL CARDINAL ORG GPE	@user/ORG cdc_&amp/ORG one/CARDINAL two/CARDINAL gop/ORG america/GPE
1241538844446593025	a waste of two good tests. it is useless to test without symptoms as you might have it but it would come back negative anyway..... vice president mike pence, second lady karen pence test negative for coronavirus, white house says httpurl httpurl	INFORMATIVE	CARDINAL PERSON ORDINAL PERSON ORG	two/CARDINAL mike_pence/PERSON second/ORDINAL karen_pence/PERSON white_house/ORG
1241785746085818368	stockholm cancels all non-emergency health care. also: a field hospital is being build in cooperation with the armed forces at the stockholm fair grounds in the älvsjö suburb. #sweden currently has about 2,000 confirmed cases, a third in #stockholm, and 21 #covid19 death.	INFORMATIVE	GPE FAC GPE CARDINAL ORDINAL GPE MONEY	stockholm/GPE the_stockholm_fair_grounds/FAC sweden/GPE about_2,000/CARDINAL third/ORDINAL #stockholm/GPE 21_#covid19/MONEY
1237731398066323457	@user @user @user the president never came in contact w/anyone who has coronavirus. those who were exposed at cpac were exposed 12 days ago&amp; none have symptoms. sandra left out that matt gaetz &amp; mark meadows tested negative for coronavirus. #factsmatter	INFORMATIVE	ORG DATE PERSON PERSON PERSON PERSON	cpac/ORG 12_days/DATE sandra/PERSON matt_gaetz_&amp/PERSON mark_meadows/PERSON #factsmatter/PERSON
1239502961836994560	"a former police officer who died following a positive coronavirus test has been remembered as a respected ""great"" and ""dedicated"" officer. httpurl httpurl"	INFORMATIVE		
1242791959523098624	mps pass legislation for covid-19 help with unanimous support minus homo truduck's sleazy attempt at power grab 🖕😳 ! httpurl	UNINFORMATIVE	ORG GPE PERSON	mps_pass_legislation/ORG covid-19/GPE truduck/PERSON
1236143699433840641	thinking out loud. what will the nba, nhl and mlb do when a player tests positive for the coronavirus? it's going to happen. do you then quarantine the entire team for two weeks and any other teams that the player may have come into contact?	UNINFORMATIVE	ORG ORG ORG DATE	nba/ORG nhl/ORG mlb/ORG two_weeks/DATE
1241742754214019073	ontario (population 14.5 million) has 424 #covid19ontario cases. new york city (population 8.1 million) has 8,100 #covidー19 cases. we canadians need to continue to take drastic measures to #plankthecurve.	INFORMATIVE	GPE CARDINAL MONEY GPE CARDINAL CARDINAL NORP GPE	ontario/GPE 14.5_million/CARDINAL 424_#covid19ontario/MONEY new_york_city/GPE 8.1_million/CARDINAL 8,100/CARDINAL canadians/NORP #plankthecurve/GPE
1241504954654896129	update: the georgia department of public health issued its second report of the day (noon and 7 p.m.) which indicates 555 positive cases of covid-19 in georgia and 20 deaths. in coweta county, 8 cases, 1 death. #newnan #senoia #sharpsburgga httpurl httpurl	INFORMATIVE	ORG ORDINAL DATE TIME TIME CARDINAL GPE GPE CARDINAL GPE CARDINAL CARDINAL MONEY	the_georgia_department_of_public_health/ORG second/ORDINAL the_day/DATE noon/TIME 7_p.m./TIME 555/CARDINAL covid-19/GPE georgia/GPE 20/CARDINAL coweta_county/GPE 8/CARDINAL 1/CARDINAL #newnan_#/MONEY
1247225880113340416	@user wisconsin gov. tony evers issued an executive order monday suspending in-person voting in tuesday’s elections, citing the intensifying health threat of the coronavirus pandemic postpones in-person voting &amp; the receipt deadline for mail-in ballots to june 9.	UNINFORMATIVE	GPE PERSON DATE DATE ORG DATE	wisconsin_gov/GPE tony_evers/PERSON monday/DATE tuesday/DATE voting_&amp/ORG june_9/DATE
1243096628887773184	nine doctors succumb to coronavirus in philippines hundreds of medical staff are no longer accepting patients because they are undergoing 14-day self-quarantines after suspected exposure, the hospitals said. se more; httpurl #visionupdates #covid19 httpurl	INFORMATIVE	CARDINAL GPE CARDINAL DATE MONEY	nine/CARDINAL philippines/GPE hundreds/CARDINAL 14-day/DATE #visionupdates_#covid19/MONEY
1245608016289792006	32 people were tested positive yesterday in delhi out of which 29 people had attended tablighi jamaat event in nizamuddin. a total of 700 possibly infected &amp; confirmed cases of #covid19 are in different hospitals in delhi: health minister satyendar jain httpurl	INFORMATIVE	CARDINAL DATE GPE CARDINAL NORP CARDINAL ORG GPE PERSON	32/CARDINAL yesterday/DATE delhi/GPE 29/CARDINAL jamaat/NORP 700/CARDINAL &amp/ORG delhi/GPE satyendar_jain/PERSON
1241455373254635521	new- 193 cases of covid-19 in toronto, up app. 30 from yesterday. 10 are hospitalized. “we are seeing cases of community spread,” dr. de villa reiterates from yesterday. #topoli	INFORMATIVE	CARDINAL GPE GPE CARDINAL DATE CARDINAL PERSON DATE	193/CARDINAL covid-19/GPE toronto/GPE 30/CARDINAL yesterday/DATE 10/CARDINAL de_villa/PERSON yesterday/DATE
1246043569850404864	tripura: cm biplab kumar deb says, 72 persons including the families of persons who return from the religious gathering in #nizamuddin have been tested negative for #covid19. #indiafightscorona #stayhomesavelives	INFORMATIVE	ORG PERSON CARDINAL	tripura/ORG biplab_kumar_deb/PERSON 72/CARDINAL
1236120015658561536	fighting stigma : can store workers contaminate food with coronavirus? are children affected more than we thought?: a student from shenzhen, china, published in emerging infectious diseases, has found that prior to jan. 24, the portion of infected… httpurl	UNINFORMATIVE	GPE GPE DATE	shenzhen/GPE china/GPE jan._24/DATE
1236105549005103104	south korea tested 66,650 people within a week of its first case of community transmission of coronavirus. the uk has tested 18,083. the atlantic was able to verify the us has tested 1,895. one state has the capacity to test only four or five people a day httpurl	UNINFORMATIVE	GPE CARDINAL DATE ORDINAL GPE CARDINAL LOC GPE CARDINAL CARDINAL CARDINAL	south_korea/GPE 66,650/CARDINAL a_week/DATE first/ORDINAL uk/GPE 18,083/CARDINAL atlantic/LOC us/GPE 1,895/CARDINAL one/CARDINAL only_four_or_five/CARDINAL
1247036001173696514	#covid19 update as of april 5, 2020, 5:00 pm: asian hospital and medical center has 17 recovered patients who were discharged and reunited with their families. #fightagainstcovid19 #wehealasone httpurl httpurl	INFORMATIVE	DATE TIME NORP CARDINAL MONEY	april_5,_2020/DATE 5:00_pm/TIME asian/NORP 17/CARDINAL #fightagainstcovid19_#wehealasone/MONEY
1240786780078641152	deep blue california projects 56 percent of population will be infected with coronavirus over 8-week period. httpurl	UNINFORMATIVE	GPE PERCENT DATE	california/GPE 56_percent/PERCENT 8-week/DATE
1241267670248378368	union minister harsh vardhan demolishes myths around #coronavirus. how deadly is it? only 2% mortality! can an infected person recover completely? of course! why can only designated labs test infected people? it is highly infectious. why is there panic? rumour mongering.	UNINFORMATIVE	PERSON PERCENT	harsh_vardhan_demolishes/PERSON only_2%/PERCENT
1244416665451888640	@user @user @user president trump was right again!…&gt; ---&gt;on hydroxychloroquine! ….france officially sanctions drug after 78 of 80 patients recover from covid-19 within five days httpurl httpurl	INFORMATIVE	PERSON CARDINAL CARDINAL DATE DATE	trump/PERSON 78/CARDINAL 80/CARDINAL covid-19/DATE five_days/DATE
1246457848533581826	italy's strict lockdown appears to have resulted in a leveling off of new cases, but the death toll continues to climb, and health officials say the country has not yet reached its peak. italy has a lower number of #covid19 deaths per 100,000 than the us. httpurl	UNINFORMATIVE	GPE GPE CARDINAL GPE	italy/GPE italy/GPE 100,000/CARDINAL us/GPE
1236131196939030528	coronavirus: burlington county monitoring 5 quarantined; camco has 1 presumed positive - news - burlington county times - westampton, nj httpurl #smartnews	INFORMATIVE	GPE CARDINAL ORG CARDINAL ORG GPE	burlington_county/GPE 5/CARDINAL camco/ORG 1/CARDINAL burlington_county_times_-_westampton/ORG nj/GPE
1236043875657166848	breaking: more details on nebraska covid-19 case... - female in omaha - moved to isolation at unmc - likely travel-related (possibly uk) httpurl	INFORMATIVE	GPE GPE GPE	nebraska/GPE omaha/GPE uk/GPE
1245749572665839649	"rush limbaugh: march 11: ""this coronavirus, all of this panic isn’t warranted. this, i’m telling you, when i tell you — when i’ve told you that this virus is the common cold. when i said that, it was based on the number of cases. it’s also based on the kind of virus this is.”"	UNINFORMATIVE	PERSON DATE	rush_limbaugh/PERSON march_11/DATE
1236098351097155594	great jh dashboard. #coronavirus 1 week later # of cases: china 1.05x, s. korea 3.7x, iran 19x, italy 9x, germany 17x, france 17x, us 5.5x (test issue). #china/ #japan leveled out in month; others might follow similar wave. @user @user @user @user	UNINFORMATIVE	PERSON DATE GPE GPE GPE EVENT GPE GPE CARDINAL ORG DATE	great_jh_dashboard/PERSON 1_week_later/DATE china/GPE s._korea/GPE iran/GPE italy_9x,/EVENT germany_17x/GPE france_17x/GPE 5.5x/CARDINAL #china/_#japan/ORG month/DATE
1241323933833531392	mientras en #reinounido in #uk it looks like the light is getting it's way doing nothing: 510.000 deaths slow spread: 250.000 deaths drastic measure: 20.000 deaths regular flu: 8.000 deaths/year httpurl #coronavirus #covid19 #covid_19 #covid19uk #coronacrisisuk httpurl	UNINFORMATIVE	PERSON GPE CARDINAL CARDINAL CARDINAL CARDINAL DATE MONEY	mientras_en_#reinounido/PERSON uk/GPE 510.000/CARDINAL 250.000/CARDINAL 20.000/CARDINAL 8.000/CARDINAL /year/DATE #coronavirus_#covid19_#/MONEY
1241496938320515072	eagle county’s first fatal covid-19 case identified as longtime vail resident and “musical icon” rod powell. he was 64 years old with underlying health conditions httpurl	INFORMATIVE	ORG ORDINAL DATE GPE PERSON DATE	eagle_county’s/ORG first/ORDINAL covid-19/DATE vail/GPE rod_powell/PERSON 64_years_old/DATE
1245339692993785856	"there are now 4000 in us #covid19 fatalities. trump said his administration will have done ""a very good job"" keeping the death toll to 100k. this is akin to wiping out the pop of south bend, in (101,860*), burbank, ca (103,340*) or green bay, wi (104,057*). *2010 us census"	INFORMATIVE	CARDINAL PERSON CARDINAL GPE CARDINAL GPE DATE	4000/CARDINAL trump/PERSON 101,860/CARDINAL burbank/GPE 103,340/CARDINAL green_bay/GPE 2010/DATE
1241846348913078272	just when you think #covidー19 couldn't get any worse we find out rand paul &amp; harvey weinstein test positive.... and it totally redeems itself!	INFORMATIVE	ORG PERSON	rand_paul_&amp/ORG harvey_weinstein/PERSON
1246502039103909888	"that horrific total of 4,313 uk deaths to coronavirus is ""hospital deaths"". it doesn't incloude those who have died at home. does anyone know where the actual figure is published?"	INFORMATIVE	CARDINAL GPE	4,313/CARDINAL uk/GPE
1252129297210408961	animated map showing the spread of confirmed covid-19 cases around the world according to tracking effort at johns hopkins university. confirmed cases can be strongly influenced by differences in the availability of testing. httpurl	UNINFORMATIVE	GPE ORG	covid-19/GPE johns_hopkins_university/ORG
1247440596660346880	"new article: ""[funding alert] despite coronavirus lockdown, fintech lender aye finance raises rs 180 cr in debt funding"" has been published on fintech zoom - httpurl @user #fintech #blockchain #crypto #cryptocurrency #ico httpurl"	UNINFORMATIVE	ORG CARDINAL	fintech/ORG 180/CARDINAL
1241172710841073664	for those whose jobs have been impacted by #covid19, this website enables unemployed or underemployed angelenos to find and apply to job opportunities across all industries, so they can start working right now. #lajobs httpurl	UNINFORMATIVE	PERSON	#lajobs/PERSON
1241173054341906432	cage warriors ceo explains 'very simple decision' to host event amid coronavirus concerns @user httpurl	UNINFORMATIVE	ORG	cage_warriors_ceo/ORG
1241475254062628869	#coronavirusupdate: 3. all contacts of confirmed cases will now be tested. 4. more test kits have been ordered. 5. president has given accent to imposition of restrictions act, 2020...2/2	UNINFORMATIVE	CARDINAL CARDINAL CARDINAL DATE CARDINAL	3/CARDINAL 4/CARDINAL 5/CARDINAL 2020/DATE 2/2/CARDINAL
